0,Indonesia's government has confirmed it is considering raising fuel prices by as much as 30%.  Millions of Indonesians use kerosene for basic cooking and prices have been heavily subsidised for years. President Susilo Bambang Yudhoyono's government has said it wants to curb fuel subsidies and direct the money into aid programmes for the poor. But critics argue cutting subsidies will hurt the poorer families that his government says it wants to help. Millions of people were left homeless in Indo
0,Struggling Japanese car maker Mitsubishi Motors has struck a deal to supply French car maker Peugeot with 30000 sports utility vehicles (SUV).  The two firms signed a Memorandum of Understanding and say they expect to seal a final agreement by Spring 2005. The alliance comes as a badly-needed boost for loss-making Mitsubishi after several profit warnings and poor sales. The SUVs will be built in Japan using Peugeot's diesel engines and sold mainly in the European market. Falling sales have left
0,The Daily and Sunday Telegraph newspapers are axing 90 journalist jobs - 17% of their editorial staff.  The Telegraph Group says the cuts are needed to fund an Â£150m investment in new printing facilities. Journalists at the firm met on Friday afternoon to discuss how to react to the surprise announcement. The cuts come against a background of fierce competition for readers and sluggish advertising revenues amid competition from online advertising. The National Union of Journalists has called o
0,Air passengers who are unable to board their flights because of overbooking cancellations or flight delays can now demand greater compensation.  New EU rules set compensation at between 250 euros (Â£173) and 600 euros depending on the length of the flight. The new rules will apply to all scheduled and charter flights including budget airlines. Airlines have attacked the legislation saying they could be forced to push prices higher to cover the extra cost. The European Commission is facing two l
0,China's efforts to stop the economy from overheating by clamping down on credit will continue into 2005 state media report.  The curbs were introduced earlier this year to ward off the risk that rapid expansion might lead to soaring prices. There were also fears that too much stress might be placed on the fragile banking system. Growth in China remains at a breakneck 9.1% and corporate investment is growing at more than 25% a year. The breakneck pace of economic expansion has kept growth above 
0,Parmalat the Italian food group at the centre of one of Europe's most painful corporate scandals has reported a doubling in profit.  Its pre-tax earnings in the fourth quarter were 77m euros (Â£53m"; $100m) up from 38m in the same period of 2003. Less welcome was the news that the firm had been fined 11m euros for having violated takeover rules five years ago. The firm sought bankruptcy protection in December 2003 after disclosing a 4bn-euro hole in its accounts. Overall the company's debt is c
0,India's rupee has hit a five-year high after Standard & Poor's (S&P) raised the country's foreign currency rating.  The rupee climbed to 43.305 per US dollar on Thursday up from a close of 43.41. The currency has gained almost 1% in the past three sessions. S&P which rates borrowers' creditworthiness lifted India's rating by one notch to 'BB+'. With Indian assets now seen as less of a gamble more cash is expected to flow into its markets buoying the rupee.  ""The upgrade is positive and basical
0,India has raised the limit for foreign direct investment in telecoms companies from 49% to 74%.  Communications Minister Dayanidhi Maran said that there is a need to fund the fast-growing mobile market. The government hopes to increase the number of mobile users from 95 million to between 200 and 250 million by 2007. ""We need at least $20bn (Â£10.6bn) in investment and part of this has to come as foreign direct investment"" said Mr Maran. The decision to raise the limit for foreign investors f
0,Customers trying to get through to call centres are getting impatient and quicker to hang up a survey suggests.  Once past the welcome message callers on average hang up after just 65 seconds of listening to canned music. The drop in patience comes as the number of calls to call centres is growing at a rate of 20% every year. ""Customers are getting used to the idea of an 'always available' society"" says Cara Diemont of IT firm Dimension Data which commissioned the survey. However call centres
0,Leisure group Rank could unveil plans to demerge its film services unit and sell its media business reports claim.  Rank formerly famous for the Carry On series will expose the shake-up at the announcement of its results on Friday the Sunday Telegraph reported. Advisors Goldman Sachs are understood to have valued its demerged Deluxe Film unit at Â£300m the report added. Speculation of a possible shake-up has mounted since Rank announced a study into a possible demerger in September. Since Mike 
0,The number of people out of work in Europe's largest economy has risen for the tenth straight month as growth remains stubbornly slow.  German unemployment rose 7000 in November to 4.464 million people or 10.8% of the workforce. The seasonally adjusted rise showed a smaller rise than expected as government measures to encourage job creation began to take effect. But officials said stagnant growth was still stifling the job market. ""There are clear signs of a revival in domestic demand"" said F
0,The French economy picked up speed at the end of 2004 official figures show - but still looks set to have fallen short of the government's hopes.  According to state statistics body INSEE growth for the three months to December was a seasonally-adjusted 0.7-0.8% ahead of the 0.6% forecast. If confirmed that would be the best quarterly showing since early 2002. It leaves GDP up 2.3% for the full year but short of the 2.5% which the French government had predicted.  Despite the apparent shortfall
0,The gap between US exports and imports hit an all-time high of $671.7bn (Â£484bn) in 2004 latest figures show.  The Commerce Department said the trade deficit for all of last year was 24.4% above the previous record - 2003's imbalance of $496.5bn. The deficit with China up 30.5% at $162bn was the largest ever recorded with a single country. However on a monthly basis the US trade gap narrowed by 4.9% in December to Â£56.4bn. The US consumer's appetite for all things from oil to imported cars an
0,A judge has dismissed an attempt by Russian oil giant Yukos to gain bankruptcy protection in the US.  Yukos filed for Chapter 11 protection in Houston in an unsuccessful attempt to halt the auction of its Yugansk division by the Russian authorities. The court ruling is a blow to efforts to get damages for the sale of Yugansk which Yukos claims was illegally sold. Separately former Yukos boss Mikhail Khodorkovsky began testimony on Friday in his trial for fraud and tax evasion.  Mr Khodorkovsky 
0,The world's biggest carmaker General Motors (GM) is recalling nearly 200000 vehicles in the US on safety grounds according to federal regulators.  The National Highway Traffic Safety Administration (NHTSA) said the largest recall involves 155465 pickups vans and sports utility vehicles (SUVs). This is because of possible malfunctions with the braking systems. The affected vehicles in the product recall are from the 2004 and 2005 model years GM said. Those vehicles with potential faults are the 
0,Mittal Steel one of the world's largest steel producers could cut up to 45000 jobs over the next five years its chief executive has said.  The Netherlands-based company is due to complete its $4.5bn acquisition of US firm ISG next month making it one of the largest global firms of its kind. However Lakshmi Mittal has told investors the combined company will have to shed thousands of jobs. The Indian-born magnate did not say where the job losses would fall.  Mr Mittal told US investors that once
0,Crude oil prices surged back above the $47 a barrel mark on Thursday after an energy market watchdog raised its forecasts for global demand.  The International Energy Agency (IEA) warned demand for Opec's crude in the first quarter would outstrip supply. The IEA raised its estimate of 2005 oil demand growth by 80000 barrels a day to 84 million barrels a day. US light crude rose $1.64 to $47.10 while Brent crude in London gained $1.32 to $44.45.  The Paris-based IEA watchdog which advises indust
0,Venezuelan authorities have said they will seize land owned by a British company as part of President Chavez's agrarian reform programme.  Officials in Cojedes state said on Friday that farmland owned by a subsidiary of the Vestey Group would be taken and used to settle poor farmers. The government is cracking down on so-called latifundios or large rural estates which it says are lying idle. The Vestey Group said it had not been informed of any planned seizure.  The firm whose Agroflora subsidi
0,The soaring cost of oil has hit global economic growth although world's major economies should weather the storm of price rises according to the OECD.  In its latest bi-annual report the OECD cut its growth predictions for the world's main industrialised regions. US growth would reach 4.4% in 2004 but fall to 3.3% next year from a previous estimate of 3.7% the OECD said. However the Paris-based economics think tank said it believed the global economy could still regain momentum.  Forecasts for 
0,Irish shares have risen to a record high with investors persuaded to buy into the market by low inflation and strong growth forecasts.  The ISEQ index of leading shares closed up 23 points to 6661.89 on Thursday fuelled by strong growth in banking and financial stocks. A fall in the rate of inflation to 2.3% in January gave a fresh boost to shares which have advanced 4% this month. The economy is set for strong growth in 2005 while interest rates remain low.  Several of Ireland's biggest compan
0,Japan's Sumitomo Mitsui Financial has withdrawn its takeover offer for rival bank UFJ Holdings enabling the latter to merge with Mitsubishi Tokyo.  Sumitomo bosses told counterparts at UFJ of its decision on Friday clearing the way for it to conclude a 3 trillion yen ($29bn) deal with Mitsubishi. The deal would create the world's biggest bank with assets of about 189 trillion yen ($1.8 trillion). Sumitomo's exit ends the most high profile fight in Japanese bank history.  UFJ Holdings Japan's fo
0,Half of the money put aside by the Colombian government to help the country's poor is benefiting people who do not need it a study has found.  A total of 24.2 trillion pesos ($10.2bn";" Â£5.5bn) is earmarked for subsidies for the poor the government department for planning said. But it also found 12.1 trillion pesos was going to the richest part of the population rather than to those in need. Sound distribution of the cash could cut poverty levels to 36% from 53% the government believes. ""Reso
0,Some 2000 jobs at MG Rover's Midlands plant may be cut if investment in the firm by a Chinese car maker goes ahead the Financial Times has reported.  Shanghai Automotive Industry Corp plans to shift production of the Rover 25 to China and export it to the UK sources close to the negotiations tell the FT. But Rover told BBC News that reports of job cuts were ""speculation"". A tie-up seen as Rover's last chance to save its Longbridge plant has been pushed by UK Chancellor Gordon Brown. Rover con
0,UK advertising giant WPP has posted larger-than-expected annual profits and predicted that it will outperform the market in 2005.  Pre-tax profits rose 15% from a year ago to reach Â£546m ($1.04bn) ahead of average analysts' forecasts of Â£532m. Revenues were Â£4.3bn while the firm's operating margins were 14.1% which it said could reach 14.8% by 2006. During the year WPP bought US rival Grey Global creating a giant big enough to rival sector leader Omnicom.  Chief Executive Martin Sorrell on F
0,Foreign firms have been given an extra year to meet tough new corporate governance regulations imposed by the US stock market watchdog.  The Securities and Exchange Commission has extended the deadline to get in line with the rules until 15 July 2006. Many foreign firms had protested that the SEC was imposing an unfair burden. The new rules are the result of the Sarbanes-Oxley Act part of the US clean-up after corporate scandals such as Enron and Worldcom. Section 404 of the Sox Act as the legi
0,One of Japan's best-known businessmen was arrested on Thursday on charges of falsifying shareholder information and selling shares based on the false data.  Yoshiaki Tsutsumi was once ranked as the world's richest man and ran a business spanning hotels railways construction and a baseball team. His is the latest in a series of arrests of top executives in Japan over business scandals. He was taken away in a van outside one of his Prince hotels in Tokyo.  There was a time when Mr Tsutsumi seemed
0,German telecoms firm Deutsche Telekom saw strong fourth quarter profits on the back of upbeat US mobile earnings and better-than-expected asset sales.  Net profit came in at 1.4bn euros (Â£960m";" $1.85bn) a dramatic change from the loss of 364m euros in 2003. Sales rose 2.8% to 14.96bn euros. Sales of stakes in firms including Russia's OAO Mobile Telesystems raised 1.17bn euros. This was more than expected and helped to bring debt down to 35.8bn euros.  A year ago debt was more than 11bn euros
0,Italy's Illva Saronno has agreed to buy 33% of Changyu the largest wine maker in China.  Changyu said in a statement to the Shenzhen stock exchange that Illva will pay 481.42m yuan ($58.16m"; Â£30.7m) once the government approves the deal. The Italian liqueur maker will acquire the shares from the Yantai State Asset Management Bureau. Chinese wine sales are growing the US Agriculture Department said with wine sales in 2003 up 25% at 61.1bn yuan.  China is encouraging state-owned companies to se
0,UK sportswear firm Umbro has posted a 222% rise in annual profit after sales of replica England football kits were boosted by the Euro 2004 tournament.  Pre-tax profit for 2004 was Â£15.4m ($29.4m). Umbro which recently lost sponsorship deals with Chelsea and Celtic said on Thursday it had signed a new four-year agreement with Scottish club Rangers. It hopes 2005 sales will benefit from the launch of a new England replica shirt ahead of the 2006 World Cup. In January Umbro announced its sponsor
0,Federal Reserve chairman Alan Greenspan has warned that allowing huge US budget deficits to continue could have ""severe"" consequences.  Speaking to the House Budget Committee he urged Congress to take action to cut the deficit such as increasing taxes. While the US economy is growing at a ""reasonably good pace"" he warned that budget concerns were clouding the economic outlook for the US. Pension and healthcare costs posed the greatest risks to the economy he said.  The government program fa
0,Shares in UK Coal have fallen after the mining group reported losses had deepened to Â£51.6m in 2004 from Â£1.2m.  The UK's biggest coal producer blamed geological problems industrial action and ""operating flaws"" at its deep mines for its worsening fortunes. The South Yorkshire company led by new chief executive Gerry Spindler said it hoped to return to profit in 2006. In early trade on Thursday its shares were down 10% at 119 pence. UK Coal said it was making ""significant progress"" in shak
0,Women will be employed in Saudi Arabia's foreign ministry for the first time this year Foreign Minister Prince Saud Al-Faisal has been reported as saying.  The move comes as the conservative country inches open the door to working women. Last year Crown Prince Abdullah the de-facto ruler told government departments to put plans in place for employing women. But progress has been slow reports from the country say.  Earlier this week the local Arab News said Labour Minister Ghazi al-Gosaibi had "
0,The Japanese economy has officially gone back into recession for the fourth time in a decade.  Gross domestic product fell by 0.1% in the last three months of 2004. The fall reflects weak exports and a slowdown in consumer spending and follows similar falls in GDP in the two previous quarters. The Tokyo stock market fell after the figures were announced but rose again on a widespread perception that the economy will recover later this year. On Wednesday the government revised growth figures fro
0,US crude prices have soared to fresh four-month highs above $53 in the US as refinery problems propelled petrol prices to an all-time high.  US light sweet crude futures jumped to $53.09 a barrel in New York before closing at $53.03. The gains tracked a surge in US gasoline futures to a record high of $1.4850 a gallon. The jump followed a fire at Western Refining Company's refinery in Texas which shut down petrol production. A spokesman for the group was unable to say when the production unit w
0,Japanese industrial output fell in October while unemployment rose casting further doubt on the strength of the country's economic recovery.  Production dropped 1.6% in October reflecting a decline in exports while unemployment levels edged up 0.1% to 4.7% slightly higher than forecast. The economy has grown for six quarters but growth slowed dramatically in the last quarter amid weaker global demand. Japan's government remains optimistic due to strong domestic demand.  Analysts had been foreca
0,Budget airline Ryanair has placed an order for 70 Boeing 737-800 planes in a deal valued at $4bn (Â£2.1bn) which should lead to 2500 new Ryanair jobs.  It also has an option for a further 70 aircraft a move which brings the Ryanair/Boeing order book up to 225 firm orders and options on 193 more. Ryanair said the new planes would help it to cut operating costs further. The carrier reported a drop in quarterly profit earlier this year after it was hit by higher fuel costs. However when it reporte
0,Parmalat the Italian dairy company which went bust after an accounting scandal hopes to be back on the Italian stock exchange in July.  The firm gained protection from creditors in 2003 after revealing debts of 14bn euros ($18.34bn";" Â£9.6bn). This was eight times higher than it had previously stated. In a statement issued on Wednesday night Parmalat Finanziaria detailed administrators' latest plans for re-listing the shares of the group.  As part of the re-listing on the Italian stock exchang
0,Less than four years after the new Mini was launched German car maker BMW has announced Â£100m of new investment.  Some 200 new jobs are to be created at the Oxford factory including modernised machinery and a new body shell production building. The result of the investment could be to raise output to more than 200000 cars from 2007. The rise from 189000 last year is a response to rapidly-rising demand and could help wipe out waiting lists. Before Wednesday's announcement BMW had invested some 
0,A combination of bad weather rising raw material costs and the sluggish European economy has hit sales at Swiss food and drink giant Nestle.  Revenue dipped 1.4% to 86.7bn Swiss francs ($74.6bn";" Â£39.1bn) in 2004 as sales of ice cream and mineral water were dampened by the wet summer. However Nestle's profits margins were helped by a strong performance in the Americas and China. Nestle is to raise its dividend by 11% after paying back some of its debt.  Nestle said that the strength of the Sw
0,Ferrari could be listed on the stock market as part of an overhaul of Fiat's carmaking operations the Financial Times has reported.  It said Fiat was set to restructure its business after reaching a $2bn (1.53bn euros"; Â£1.05bn) settlement with GM about Fiat's ownership. Steps being considered include listing Ferrari and bringing Maserati and Alfa Romeo closer together it said. Despite strong sales of Alfa Romeo Fiat's car business is making a loss.  Under the proposals - which the paper said 
0,Italian Prime Minister Silvio Berlusconi will unveil plans aimed at kickstarting the country's sputtering economy on Thursday night in Rome.  He will present an ""Action Plan for the Development of Italy"" in a meeting with industrialists and trade union leaders. Mr Berlusconi is expected to table reforms aimed at boosting research and development (R&D) spending and the competitiveness of small firms. Also in focus will be bankruptcy laws and the slow pace of the legal system. The prime ministe
0,nues at media group Reuters slipped 11% during 2004 mainly due to the weakness of the dollar the group said.  The company said it was optimistic about growth even as revenues slipped 11% from Â£3.24bn ($6.13bn) in 2003 to Â£2.89bn in 2004. Reuters beat profit forecasts posting a 52% rise in profits for the year to Â£198m from the Â£130m seen a year earlier. Reuters also beat its savings target for 2004 delivering Â£234m of cuts. Under its three-year Fast Forward turnaround plan it had aimed to 
0,South Korea's Hyundai Motor has announced that it plans to build a second plant in India to meet the country's growing demand for cars.  The company didn't give details of its investment but it said the new plant would produce 150000 cars a year. This will boost the annual production capacity of the company - India's second-largest car manufacturer - to 400000 units. Hyundai expects its sales in India to grow 16% to 250000 in 2005. By 2010 it expects to nearly double sales to 400000 cars. The n
0,The South African government has put tax cuts and increased social spending at the centre of its latest budget.  Aiming to both stir economic growth and aid the country's poor finance minister Trevor Manuel said the focus of the 2005 budget was ""more for all"". The tax cuts target firms and individuals cutting corporate tax from 30% to 29% and offering income tax cuts worth 6.8bn rand ($1.2bn";" Â£910m). Spending on health and education will rise by 9.4% and 8.1% respectively. Spending on hous
0,BMW has forecast sales growth of at least 10% in Asia this year after registering record sales there in 2004.  The luxury carmaker saw strong sales of its three marques - BMW Mini and Rolls-Royce - in Asia last year after the launch of three new models. The company which is vying with Mercedes-Benz for the title of leading premium carmaker is confident about its prospects for the region in 2005. It is launching a revamped version of its 3-Series saloon class next month.  BMW sold nearly 95000 c
0,The UK economy probably grew at a faster rate in the third quarter than the 0.4% reported according to Bank of England deputy governor Rachel Lomax.  Private sector business surveys suggest a stronger economy than official estimates Ms Lomax said. Other surveys collectively show a rapid slowdown in UK house price growth she pointed out. This means that despite a strong economic growth base rates will probably stay on hold at 4.75%. Official data comes from the Office for National Statistics (ON
0,Electrolux saw its shares rise 14% on Tuesday after it said it would be shifting more of its manufacturing to low-cost countries.  The Swedish firm the world's largest maker of home appliances said it is to relocate about 10 of its 27 plants in western Europe and North America. It did not say which facilities would be affected but intends moving them to Asia eastern Europe and Mexico. The company has two manufacturing sites in County Durham. It makes lawn and garden products in Newton Aycliffe 
0,Lawyers defending former WorldCom chief Bernie Ebbers against a battery of fraud charges have called a company whistleblower as their first witness.  Cynthia Cooper WorldCom's ex-head of internal accounting alerted directors to irregular accounting practices at the US telecoms giant in 2002. Her warnings led to the collapse of the firm following the discovery of an $11bn (Â£5.7bn) accounting fraud. Mr Ebbers has pleaded not guilty to charges of fraud and conspiracy.  Prosecution lawyers have ar
0,Another three US insurance executives have pleaded guilty to fraud charges stemming from an ongoing investigation into industry malpractice.  Two executives from American International Group (AIG) and one from Marsh & McLennan were the latest. The investigation by New York attorney general Eliot Spitzer has now obtained nine guilty pleas. The highest ranking executive pleading guilty on Tuesday was former Marsh senior vice president Joshua Bewlay.  He admitted one felony count of scheming to de
0,The UK's jobless total rose for the second month in a row in December official figures show.  The number of people out of work rose 32000 to 1.41 million in the last three months of 2004 even as 90000 more people were in employment. Average earnings rose by 4.3% in the year to December up from November's 4.2% the Office for National Statistics (ONS) added. Meanwhile the benefit claimant total fell 11000 to 813200 last month. Throughout 2004 the number of people in work increased by 296000 to 28
0,Shares in Multiplex Group which is building the new Wembley stadium fell as much as 19% after it said it would not make any money on the project.  The Australian firm said it would only break even on the 1.2bn Australian dollars (Â£458m";" $874m) rebuild after a rise in costs on the work. Any profits would depend on the outcome of legal cases resulting from a change in steel contractor it added. It cut A$68m from profit targets for Wembley and another UK project.  Investors were shaken by the n
0,US retail sales fell 0.3% in January the biggest monthly decline since last August driven down by a heavy fall in car sales.  The 3.3% fall in car sales had been expected coming after December's 4% rise in car sales fuelled by generous pre-Christmas special offers. Excluding the car sector US retail sales were up 0.6% in January twice what some analysts had been expecting. US retail spending is expected to rise in 2005 but not as quickly as in 2004.  Steve Gallagher US chief economist at SG Cor
0,German airline Lufthansa may sue federal agencies for damages after the arrival of US president George W Bush disrupted flights.  Lufthansa said that it may lose millions of euros as a result of Air Force One landing at Frankfurt airport. Flights were affected for an hour on Wednesday morning double the time that had been expected leading to cancellations and delays. Lufthansa accounts for six out of every 10 planes using Frankfurt's airport.  ""We are doing research into the possibilities we h
0,European Union finance ministers meet on Thursday to discuss proposals including a tax on jet fuel to boost development aid for poorer nations.  The policy makers are to ask for a report into how more development money can be raised the EU said. The world's richest countries have said they want to increase the amount of aid they give to 0.7% of their annual gross national income by 2015. Airlines have reacted strongly against the proposed fuel levy.  Profits have been under pressure in the airl
0,German business confidence fell in February knocking hopes of a speedy recovery in Europe's largest economy.  Munich-based research institute Ifo said that its confidence index fell to 95.5 in February from 97.5 in January its first decline in three months. The study found that the outlook in both the manufacturing and retail sectors had worsened. Observers had been hoping that a more confident business sector would signal that economic activity was picking up.  ""We're surprised that the Ifo i
0,Billions of farmers' livelihoods are at risk from falling commodity prices and protectionism the UN's Food & Agriculture Organisation has warned.  Trade barriers and subsidies ""severely"" distort the market the FAO report on the ""State of Agricultural Commodity Markets 2004"" said. As a result the 2.5 billion people in the developing world who rely on farming face food insecurity. The most endangered are those who live in the least-developed countries. The FAO report said that support for far
0,India has cleared a proposal allowing up to 100% foreign direct investment in its construction sector.  Kamal Nath Commerce and Industry Minister announced the decision in Delhi on Thursday following a cabinet meeting. Analysts say improving India's infrastructure will boost foreign investment in other sectors too. The Indian government's decision has spread good cheer in the construction sector according to some Indian firms.  A spokesman for DLF Builders Dr Vancheshwar told the BBC this will 
0,US aircraft firm Boeing has unveiled its new long-distance 777 plane as it tries to regain its position as the industry's leading manufacturer.  The 777-200LR will be capable of flying almost 11000 miles non-stop linking cities such as London and Sydney. Boeing in contrast to European rival Airbus hopes airlines will want to fly smaller aircraft over longer distances. Airbus which overtook Boeing as the number one civilian planemaker in 2003 is focusing on so-called super jumbos.  Analysts are 
0,Circuit City Stores the second-largest electronics retailer in the US has received a $3.25bn (Â£1.7bn) takeover offer.  The bid has come from Boston-based private investment firm Highfields Capital Management which already owns 6.7% of Circuit City's shares. Shares in the retailer were up 19.6% at $17.04 in Tuesday morning trading in New York following the announcement. Highfield said that it intends to take the Virginia-based firm private.  ""Such a transformation would eliminate the public-co
0,Japanese brewers are increasingly making money from beer-flavoured drinks rather than beer itself  Beer and spirits are heavily taxed in Japan driving breweries to search for alternatives. Japan's long economic downturn helped drive the trend as drinkers looked for cheaper opportunities to drown their sorrows. Now according to Asahi Breweries the market for so-called ""beer-like"" drinks is set to grow 84% this year.  Asahi is predicting profits to rise 50% in 2005 as it launches a drink based 
0,South Korea looks set to sustain its revival thanks to renewed private consumption its central bank says.  The country's economy has suffered from an overhang of personal debt after its consumers' credit card spending spree. Card use fell sharply last year but is now picking up again with a rise in spending of 14.8% year-on-year. ""The economy is now heading upward rather than downward"" said central bank governor Park Seung. ""The worst seems to have passed."" Mr Park's statement came as the b
0,Germany's economy shrank 0.2% in the last three months of 2004 upsetting hopes of a sustained recovery.  The figures confounded hopes of a 0.2% expansion in the fourth quarter in Europe's biggest economy. The Federal Statistics Office said growth for the whole of 2004 was 1.6% after a year of contraction in 2003 down from an earlier estimate of 1.7%. It said growth in the third quarter had been zero putting the economy at a standstill from July onward. Germany has been reliant on exports to get
0,Turkey's investment in Iran's mobile industry looks set to be scrapped after its biggest mobile firm saw its investment there slashed by MPs.  Iran's parliament voted by a large majority to cut Turkcell's stake in a new mobile network from 70% to 49%. The move which was justified on national security grounds follows an earlier vote by MPs to give themselves a veto over foreign investments. Turkcell said the decision ""increases the risks"" attached to the project. Although the company's stateme
0,European Union finance ministers are meeting on Thursday in Brussels where they are to discuss a controversial jet fuel tax.  A levy on jet fuel has been suggested as a way to raise funds to finance aid for the world's poorest nations. Airlines and aviation bodies have reacted strongly against the plans saying they would hurt companies at a time when earnings are under pressure. The EU said a tax would only be passed after full consultation with airlines. It was keen to point out earlier this w
0,Despite a short-lived increase in Palestinian jobs in 2003 the economy is performing well below its potential said a World Bank report.  Unemployment stood at 25% compared with 10% before the uprising against Israeli occupation four years ago. Young people are particularly hard hit with 37% out of work compared with 14% four years ago. But 104000 new jobs were created last year during a brief easing of violence and closures. However during the first half of this year the Palestinian economy los
0,China lent Russia $6bn (Â£3.2bn) to help the Russian government renationalise the key Yuganskneftegas unit of oil group Yukos it has been revealed.  The Kremlin said on Tuesday that the $6bn which Russian state bank VEB lent state-owned Rosneft to help buy Yugansk in turn came from Chinese banks. The revelation came as the Russian government said Rosneft had signed a long-term oil supply deal with China. The deal sees Rosneft receive $6bn in credits from China's CNPC.  According to Russian news
0,Fiat and General Motors (GM) have until midnight on 1 February to settle a disagreement over a potential takeover.  The deadline marks the point at which Fiat will gain the right to sell its car division to GM part of an alliance agreed in 2000. GM whose own European operations are losing money no longer wants to own the unprofitable Fiat unit. Reports of deadlocked talks sent Fiat shares down 1.2% on Tuesday after Monday's 4% gain on hopes of a payoff. The US firm is thought to be offering abo
0,Almost a quarter of a million US consumers complained of being targeted for identity theft in 2004 official figures suggest.  The Federal Trade Commission said two in five of the 635173 reports it had from consumers concerned ID fraud. ID theft occurs when criminals use someone else's personal information to steal credit or commit other crimes. Internet auctions were the second biggest source of fraud complaints comprising 16% of the total. The total cost of fraud reported by consumers was $546
0,Argentina and Venezuela have extended a food-for-oil deal which helped the former to overcome a severe energy crisis last year.  Argentine President Nestor Kirchner and Venezuelan President Hugo Chavez signed the deal in Buenos Aires on Tuesday. Last April Argentina signed a $240m agreement to import Venezuelan fuel in exchange for agricultural goods and this deal has now been extended. Venezuela will now import cattle medicines and medical equipment. Last year Argentina's severe energy crisis 
