0,David Miliband's rapid rise through the ranks of government continues with his promotion to Cabinet Office minister.  Elected in a safe Labour seat in 2001 his previous job was school standards minister - a role he won in May 2002. Prior to the last election he was a key figure in New Labour as the head of the Downing Street policy unit where he was a key member of the manifesto writing team. Seen as one of the more intellectual figures in the government he was also working for Tony Blair in his policy unit when he was leader of the opposition.  A brief glance at Mr Miliband's family background reveals an impressive socialist pedigree in the form of his father Ralph who died in 1994. He was an eminent and influential leftwing academic. And while David Miliband is seen as a key Blair lieutenant his brother Ed is a special advisor to Chancellor Gordon Brown. Prior to working for Mr Blair David Miliband spent time at the left-leaning Institute for Public Policy Research. He then became secretary of the Commission on Social Justice. The 39-year-old was educated at Haverstock Comprehensive before going on to Oxford to study politics philosophy and economics. He also took an MSc in political science from the Massachusetts Institute of Technology. ";;;
0,Campaigners are to stage a rally calling for a Borders rail link which was closed in 1969 to be reopened.  They will mark the 36th anniversary of the line closure which ran from Edinburgh through the Borders and on to Carlisle with a walk at Tweedbank. Anne Borthwick of Campaign for Borders Rail said reopening the Waverley Line would restore the area's prosperity. MSPs are considering the reintroduction of passenger rail services through Midlothian to the Borders. Campaigners have said that reopening the Waverley Line which could cost up to Â£100m would be a huge economic boost for the Borders.  In 2000 Borders Council said the area's economy had suffered since the closure. Ms Borthwick said the lobby group was determined to keep the pressure on the Scottish Executive. ""We are hoping that many people will join us in a march to mark the 36th anniversary of the closure of the Waverley Line"" she said. ""Campaign for Borders Rail is the biggest independent lobby group in Scotland and we have been lobbying tirelessly for the reinstatement of rail services to the Borders and eventually to Carlisle.  ""We believe that it is time for the Scottish Executive to commit to the first phase of the project by pledging to fund the line between Edinburgh and Tweedbank in the first instance and then investigate extending the line in the future."" Ms Borthwick said reopening the line would be a prosperous move and protect the character of the Scottish Borders. A study in 2000 which was commissioned by the executive Scottish Borders Council Midlothian Council and Scottish Borders Enterprise found that a half-hourly service from Tweedbank to Edinburgh could cover its operating costs. It also found that a half-hourly service from Gorebridge to Edinburgh could cover operating costs and that a freight railway joining the West Coast Main Line at Longtown could also be reinstated. ";;;
0,An artist critical of Welsh arts funding being brought under assembly government control has denied comparing the idea with dictatorships in Russia and Germany.  Shani Rhys James is worried that the Arts Council of Wales may be taken over by the Welsh Assembly Government. Culture Minister Alun Pugh said it would be ""crass and ignorant"" to liken a quango review to Hitler's Germany. But Ms James emphasised she had actually said artists needed freedom. The future of the Arts Council of Wales has been in question since it was announced that most Welsh quangos would eventually be abolished.  It was announced last July that three Welsh quangos education and training body Elwa the Wales Tourist Board and the Welsh Development Agency would be brought under assembly government control. The Arts Council of Wales may be among the next to come under the assembly government's umbrella. But Ms James who won the Â£30000 Jerwood painting prize in 2003 said arts funding should be separate from government. Ms James told BBC Radio Wales: ""It's quite dangerous when you involve politicians because it's not like the health service and it's not like the railways. ""Free expression is absolutely vital in a democratic society. You need distance you do not need government interference because it could be taken the wrong way.""  But she said reports that she had likened the assembly government to totalitarian regimes were inaccurate.  She told Good Morning Wales: ""Just to put the record straight that business in the paper where it said I likened the government to Bolshevik Russia or Hitler's Germany the actual quote I gave was: 'It is vital to a civilised society that we allow artists to express themselves without government control'. ""As we know from past European history i.e. Russia and Germany in the early 20th Century artists will go underground or leave the country or rather than compromise their expression'. ""Artists need a free voice to express themselves - they reflect a truth through their own art forms.'"" She said the assembly government was not best placed to run the arts in Wales.  She added: ""It would be a momentous change and devastating to the arts. It would set the arts scene back 60 years because I really don't think the government has the expertise. ""If you have the National Assembly taking control I fear you are going to be going back to the dragons and leeks and the choirs.  ""Wales has moved on. It is international now. It is not set back in How Green Was My Valley?"" Responding to Ms James' criticisms Mr Pugh said: ""The structure of unelected quangos is under review and we have made it clear that further announcements are due shortly. ""Comparing the Welsh Assembly Government to Hitler's Germany is a crass and ignorant response to a real issue about democratic accountability."" Ms James whose father was Welsh was born in Melbourne where her parents worked in the theatre. She moved to Powys nearly 20 years ago where she works from her studio near Llangadfan. She has won a number of arts prizes including the Wales Open in 1989 and the Mostyn Open in 1991. ";;;
0,Jack Straw has attacked the decision by Britain's highest court that detaining foreign terrorist suspects without trial breaks human rights laws.  The foreign secretary said the right to life was the ""most important liberty"" and the government had a duty to protect people from terrorism. Law lords were ""simply wrong"" to imply the men were being held arbitrarily. New Home Secretary Charles Clarke vowed the nine men would remain in prison while the law was being reviewed.  The House of Lords ruled by an eight to one majority in favour of appeals by the men - dealing a major blow to the government's anti-terror policy.  But Mr Straw denied it amounted to a ""constitutional crisis"". He said those held had a right of appeal to the special immigration appeal tribunal and the decision to hold the suspects was upheld by that court. ""The law lords are simply wrong to imply that this is a decision to detain these people on the whim or the certificate of the home secretary"" he told BBC Radio 4's Today programme. The foreign secretary insisted it was for Parliament and not judges to decide how best Britain could be defended against the threat of terrorism. But Liberal Democrat peer Lord Carlile the government's independent reviewer of anti-terrorism laws said it was possible some of the detainees could now be released. He said the Law Lords' ruling was an ""embarrassment"" for the government and major changes were needed to the law.  The ruling came on Charles Clarke's first day as home secretary following David Blunkett's resignation. In a statement to MPs Mr Clarke said: ""I will be asking Parliament to renew this legislation in the New Year.  ""In the meantime we will be studying the judgment carefully to see whether it is possible to modify our legislation to address the concerns raised by the House of Lords."" The detainees took their case to the House of Lords after the Court of Appeal backed the Home Office's powers to hold them without limit or charge. The government opted out of part of the European Convention on Human Rights concerning the right to a fair trial in order to bring in anti-terrorism legislation in response to the 11 September attacks in the US. Any foreign national suspected of links with terrorism can be detained or can opt to be deported. But those detained cannot be deported if this would mean persecution in their homeland. On Thursday Lord Bingham - a senior law lord - said the rules were incompatible with the European Convention on Human Rights as they allowed detentions ""in a way that discriminates on the ground of nationality or immigration status"" by justifying detention without trial for foreign suspects but not Britons. Lord Nicholls of Birkenhead in his ruling said: ""Indefinite imprisonment without charge or trial is anathema in any country which observes the rule of law.  In a statement detainee 'A' in Woodhill Prison said: ""I hope now that the government will act upon this decision scrap this illegal 'law' and release me and the other internees to return to our families and loved ones."" The case was heard by a panel of nine law lords rather than the usual five because of the constitutional importance of the case. Solicitor Gareth Pierce who represents eight of the detainees claimed the detention had driven four of the detainees to ""madness"" saying two were being held in Broadmoor hospital. ";;;
0,Before he resigned the position of home secretary on Wednesday David Blunkett had been in charge of a substantial body of government portfolios including race policing and immigration.  His responsibilities in running the Home Office included civil emergencies security terrorism and expenditure. Named home secretary after the 2001 general election Mr Blunkett had seen the focus on his office intensify. The attacks on the World Trade Center on 11 September 2001 heightened concern for security and immigration in particular. A Labour loyalist from a working class background Mr Blunkett 57 had been unafraid of pushing for tough changes to Labour policy.  Recently the issue of identity cards had provoked controversy with questions raised over cost and invasions of civil liberties. Mr Blunkett was also at the centre of a humiliating scandal involving the former immigration minister Beverly Hughes. Having received his full backing Ms Hughes was forced to resign in April over abuses in the visa processing system which she claimed to be unaware of. Mr Blunkett's own comments on immigration had prompted censure - he told refugees from Afghanistan and Kosovo to ""get back home"" to start rebuilding their countries. And he also urged people from ethnic minorities to develop a ""sense of belonging"" in Britain telling them to speak English at home. Avoiding political correctness is second nature to the former home secretary who spurns a metropolitan elite and ""airy fairy libertarians"" and earlier in the year coined the phrase ""liberati"" as an amalgam of ""glitterati"" and ""liberal"". Yet in January of this year he courted further controversy over his seemingly liberal reclassification of cannabis from a Grade B to Grade C status drug .  Before the recent furore Mr Blunkett had always appeared more interested in politics than his personal life. Mr Blunkett told the Daily Telegraph in 2001 that he continued to wear his wedding ring in spite of being a divorcee as ""a useful way of ensuring that people don't casually think I am available"". He added: ""I am not available because I am just getting on with the job."" Mr Blunkett entered Parliament for Sheffield Brightside in 1987 after first contesting the Sheffield Hallam seat in 1974. He is one of very few blind MPs and was the first to reach the front bench and the Cabinet. His relaxed performances - with his guide dog by his side - at the despatch box in the Labour Party's National Executive and on the conference platform made it easy to forget his disability. Mr Blunkett himself described not being able to see as simply ""an inconvenience"". Using Braille for speeches and briefed by his officials on tape he also has a sharp tongue at times and a pragmatic approach to politics.  Mr Blunkett was schooled in Sheffield where he led the city council for seven years before entering the Commons. He chaired the Labour Party nationally and was a unifying force in the 80s and 90s shadowing health and education. In Tony Blair's first government Mr Blunkett was put in charge of education and employment where he won big increases in funds for schools while insisting on improved standards of literacy and numeracy. He was prepared to stand up to the teaching unions - which sometimes heckled his speeches - and his policy of charging university students for tuition fees was not popular. In the Labour Party he has been regarded as a loyal colleague a conciliator who avoids factions and a man whose humour and determination make him widely popular. There have been wry smiles as well. In 1999 his then guide dog Lucy threw up in the Chamber during the speech of his Tory opponent. Lucy was replaced by her half-sister Sadie a black Labrador-curly-coated retriever cross in 2003 after nearly a decade by Mr Blunkett's side. ";;;
0,Millions of public service workers could strike if ministers scrap their final salary pension scheme and make them work longer warn union leaders.  The Cabinet Office has confirmed it is reviewing the current pension system prompting unions representing 4.5m workers to threaten united action. They believe the plans include raising the mandatory retirement age for public service workers from 60 to 65. The government says unions will be consulted before any changes are made.  It is thought the proposed overhaul due on Thursday could mean pensions could be based on a ""career average"" salary. For each year served staff currently get one eightieth of their highest salary in the final three years. Ministers will be anxious to avoid mass strike action in the lead-up to the next general election which is widely expected next May. In a statement on Sunday the Cabinet Office said it was reviewing the Civil Service Pension Scheme and hoped to announce proposals soon. ""Unions will of course be consulted about any proposed changes. ""Public sector pension schemes need to remain affordable and sustainable. People are living longer and pensions are getting more expensive. ""To maintain the long-term affordability of our pension scheme the government announced in its Green Paper on pensions that pension age would rise from 60 to 65."" On Monday Tony Blair's official spokesman declined to say whether the prime minister backed the plans. He said: ""What's important is that there's a process going on it's out for consultation at the moment let's wait for that process to complete itself.""  There is already widespread anger over the chancellor's plans to get rid of more than 100000 civil servants. Now public service unions are united against the plans and the Trades Union Congress is discussing the issue next Monday. Dave Prentis general secretary of Unison said changes to pension provisions for workers in the public sector would mean they had to pay in more but would still face a raw deal. ""Members working in the NHS or for local government have never had high pay or city bonuses but they could look forward to a decent pension - now all that is being taken away"" he said. ""What really riles me is the breathtaking hypocrisy of MPs who recently voted themselves the best pension scheme in Europe but say they can't afford it for anyone else. ""This is a position that Unison cannot accept and will oppose. It will lead to conflict between Unison and the government if not this year then next.""  Mr Prentis said workers did not want to go on strike and called for talks between unions and the highest level of government. Mark Serwotka from the Public and Commercial Services union said there should be a co-ordinated one day strike unless there was a government rethink. The Fire Brigades Union said the government was planning to cut ill health retirement benefits for firefighters and other measures to chip away at pensions. Pensions officer Paul Woolstenholmes said: ""The pensions of millions of public sector workers are under threat - apart from MPs and judges who have the most generous pensions arrangements in the country."" ";;;
0,Political parties cannot afford to take older UK voters for granted in the coming election says Age Concern.  A survey for the charity suggests 69% of over-55s say they always vote in a general election compared with just 17% of 18 to 24 year olds. Charity boss Gordon Lishman said if a ""decisive blow"" was struck at the election it would be by older voters who could be relied on to turn out. A total of 3028 adults aged 18 or over were interviewed for the study. Mr Lishman urged the next government to boost state pension.  He also called for measures to combat ageism and build effective public services to ""support us all in an ageing society"". ""Older people want to see manifesto commitments that will make a difference to their lives"" Mr Lishman said. ""Political parties must wake up to the fact that unless they address the demands and concerns of older people they will not keep or attract their vote."" In the survey carried out by ICM Research 14% of people aged between 18 and 34 said they never voted in general elections. Among the over-65s 70% said they would be certain to vote in an immediate election compared with 39% of people under 55. Age Concern says the over-55s are ""united around"" key areas of policy they want the government to focus on. For 57% pensions and the NHS were key issues while the economy was important for a third and tax was a crucial area for 25%. ";;;
0,Senior officials at the two bodies generating private income for the Queen and Prince of Wales are to be questioned by MPs.  Aides from the Duchy of Lancaster and Duchy of Cornwall will appear before the Commons Public Accounts Committee. It has been reported they could be questioned about Prince Charles' spending on Camilla Parker Bowles. But BBC correspondent Peter Hunt said they are not responsible for how money is spent and may be unable to answer. Duchy officials who will appear before the committee on Monday are only responsible for generating money. The Duchy of Lancaster provides the Queen's private income while the Duchy of Cornwall provides Prince Charles' annual income. The Duchy of Cornwall is a 140000-acre estate across 25 counties and also includes residential properties shops offices stocks and shares. It was set up in 1337 by King Edward III to provide income for successive heirs to the throne. It covers the cost of the prince's public and private life - neither Charles nor William and Harry receive taxpayers' money from the Civil List. However the Prince of Wales did receive over Â£4m from government departments and grants-in-aid in 2003-4. The duchy last year generated almost Â£12m. The prince has voluntarily paid income tax - currently 40% - since 1993. ";;;
0,Scottish Conservative Party leader David McLetchie claims he has been cleared over a potential conflict of interest.  The Edinburgh MSP earns up to Â£30000 a year from the law firm Tods Murray where he is a partner. Mr McLetchie said he has taken advice from Holyrood officials about what details he needs to declare. He was advised to exercise judgement to avoid the perception of a conflict and said he had done nothing wrong. As an MSP Mr McLetchie signed a parliamentary motion questioning expansion plans for Edinburgh Airport.  It then emerged Tods Murray has a client which opposes the development. Mr McLetchie then sought guidance from the standards committee to clarify his position. BBC Scotland's political correspondent Glenn Campbell said no complaint had been made against Mr McLetchie but questions were raised about his dual role. Glenn said MSPs are advised to guard against a conflict of interests and a perception of a conflict.  Mr McLetchie said: ""I'm quite clear that no conflicts of interest arise in my case that the judgement I took has effectively been vindicated when you look at the advice that has been given to me and that these allegations are unfounded."" He said nothing had changed in respect of his work with the law firm and it was a matter he would have to discuss with the other partners at Tods Murray. ""The firm and I have a very good working relationship and we have done for the last six years"" said Mr McLetchie. ""I don't suppose I'll be working forever as a lawyer or a politician. I deserve to retire from both but I'm not willing to put time limits on them."" ";;;
0,Tony Blair is to join Home Secretary David Blunkett in a visit to Sheffield on Thursday.  Mr Blunkett's conduct is being looked at to establish whether he abused his position in relation to his ex-lover. The Parliamentary standards watchdog is looking at his decision to give Kimberly Quinn free rail tickets. He is also being investigated over the visa application of Mrs Quinn's ex-nanny. The visit to Sheffield will be seen as a show of unity by Mr Blair.  On Wednesday during Prime Minister's Questions Tory leader Michael Howard went on the offensive over comments Mr Blunkett is alleged to have made in a new biography. He is understood to have made a series of criticisms about his Cabinet colleagues from the prime minister down. Mr Howard said Mr Blunkett had complained he had inherited a ""giant mess"" when he took over at the Home Office from Jack Straw now foreign secretary. The Tory leader went on: ""He doesn't stop there: he thinks the culture secretary's weak";" he thinks the trade secretary doesn't think strategically and he thinks the education secretary hasn't developed as expected. ""He says the prime minister doesn't like being told the truth and the chancellor - no doubt the prime minister will agree with this - is a bully."" Mr Blair retorted voters remembered the record of a government and no comments by politicians.  The home secretary has already admitted he was wrong to give the two first class tickets given to him as an MP to Mrs Quinn and has since paid the Â£180 back. He has apologised for ""a genuine mistake"" and says he will write to the watchdog to answer further questions. The rail tickets are meant to help MPs' spouses get between Westminster and their constituencies. After his inquiry Parliamentary watchdog Sir Philip Mawer will report to the Commons Standards and Privileges Committee the group of MPs who will recommend to the full House of Commons what action - if any - should be taken against Mr Blunkett.  The separate inquiry by ex-senior civil servant Sir Alan Budd is investigating whether the home secretary helped fast-track a bid by Mrs Quinn's nanny Leoncia Casalme to stay in the UK. Last week Mr Blunkett won the first round of a High Court battle with Mrs Quinn for access to her son. Mr Blunkett declined to comment about his own position saying the inquiry was under way and the High Court had stressed his right to privacy did not affect his job in improving security and stability. Downing Street has stressed Mr Blair's support for the home secretary. ";;
0,A rise has been recorded in the number of students from south of the border applying to universities in Scotland.  However Lifelong Learning Minister Jim Wallace said that this would not result in Scottish students missing out. Applications from England and Wales rose by 17% between January 2005 and the previous year up 23600 to 27700. Fears had been expressed that a flood of ""fee refugees"" would try to avoid top-up fees of up to Â£3000 a year being introduced in England. In June last year Mr Wallace announced proposals to increase tuition fees for English students studying in Scotland by Â£2000 in an attempt to prevent a cross-border flood although no figure has yet been agreed. Legislation to introduce the top-up fees in England is not due to take effect until autumn 2006 and students who start before then will not have to pay additional fees at all.  The figures were made public on Thursday by admissions service Ucas. Universities Scotland which represents university principals claimed that an increase in applications did not amount to Scottish students being squeezed out. Director David Caldwell said some students could be applying in an attempt to avoid the possible increase in annual fees at English universities but this was not a major factor. He told BBC Radio Scotland's Good Morning Scotland programme: ""The reason people are opting for Scottish universities is that they are perceived as being of very high quality they offer very attractive courses and Scotland is seen as a very attractive place to study.  ""They know that when they take up their studies in 2006 they will be hit by top-up fees if they are going to a university in England and that may be part of the reason why the numbers coming to Scotland are so inflated. ""However it does not mean that we will see thousands of additional students from England studying here."" Mr Wallace agreed and said the figures had to be looked at in context. He explained that when applications were translated into acceptances the number was not huge - an additional figure of about 200.  Also the picture was further blurred by the fact that applications from Wales where there are no plans for top-up fees have also risen by 19%. Mr Wallace said: ""Accepting students from all parts of the world does show the high regard in which Scottish higher education is held not just in Britain. ""We want to make sure that when students are making their choice they do so on the nature of the course and not because they are under some sort of financial pressure to go to Scotland. ""We do not want to have a situation where it becomes impossible for Scottish students to get places at Scottish universities because we are seen as the cheap option. ""Very often the quality of the university experience is enhanced by the fact there are students coming from a wide range of backgrounds so it would be wrong to go the other way and start excluding students."" ";;;
0,Anglers and fishermen could find themselves prosecuted under plans to crack down on animal cruelty a committee of MPs has warned.  Sloppy wording of the draft animal welfare bill could leave anglers facing court even though it was not intended the environment select committee said. The MPs said they were ""concerned"" the government had not consulted directly on its plans to improve animal welfare. They raised complex and emotive issues which needed to be resolved MPs said.  They called for a ""cast-iron guarantee"" that the government consults on any plans to regulate animal industries like pet fairs and game bird rearing. The draft bill seeks to modernise and improve animal welfare legislation and intends to protect ""kept animals"" and ""companion"" animals by setting up a ""duty of care"". In addition to maintaining existing cruelty offences it creates an offence of neglect by keepers who fail to protect the animals for whom they are responsible. The bill would allow animal welfare officers to intervene to prevent harm to an animal as well as outlawing ""mutilation"" of animals - unless it can be demonstrated to be in the animal's best interest.  The environment select committee made 101 recommendations after hearing evidence from 51 organisations and individuals. One was a call to amend the bill so that prosecutions against those engaged in fishing were not inadvertently encouraged - even if they were to later fail. ""We accept that neither commercial fishing nor recreational angling should fall within the remit of the of the draft bill and we therefore support the government's intention to exempt fishing as an activity.""  But the committee said an amendment was needed to ensure cases were not brought. ""However in exempting fishing the government should be careful to ensure that those persons who catch fish are not given 'carte blanche' to inflict unnecessary suffering in the course of pursuing this activity"" the committee added. The committee also said some legal protections for animals were downgraded by the bill such as the law on abandonment of animals which ""would be significantly weakened"". MPs urged the government to redraft clauses relating to the prosecution of cruelty offences. This was because as it stood the draft bill would allow certain acts that should be prosecuted - such as unnecessary suffering caused to an animal through neglect or unnecessary mental suffering - to go unpunished.  Committee chairman Michael Jack said: ""Any change in the law as it affects animals always arouses powerful emotions and great public interest. ""This draft bill is no exception. My committee welcomes the development of an approach to animal welfare which doesn't just wait for a problem to occur but enables action to be taken to protect animals before irreversible suffering takes place."" But Mr Jack said the bill ""very much had the feel of a 'work in progress' and urged the government to guarantee that ""an obligation to consult will be enshrined in law"" before it extended legislative plans to areas such as pet fairs circuses and game bird farms. ""The government must work hard to take the rough edges of its initial proposals before the bill is introduced to Parliament"" he added. ";;;
0,New Home Secretary Charles Clarke has vowed to plough on with plans for ID cards despite a call for him to ""pause for thought"" from Charles Kennedy.  The Lib Dem leader said David Blunkett's resignation was a ""good opportunity"" to question whether the legislation was necessary. But Mr Clarke said he had supported the plans when Mr Blunkett argued for them in Cabinet and he supported them now. ""ID cards are a means to creating a more secure society"" he said. Mr Clarke acknowledged how the measure was introduced remained a matter for debate but he said legislation had already been ""significantly influenced"" by the recommendations of the Commons' home affairs committee.  The issue would be debated in Parliament next Monday as scheduled he insisted. Earlier Mr Kennedy whose party opposes the ID cards plan as ""deeply flawed"" said with Christmas coming up the new home secretary had time to think again. He told BBC Radio 4's Today programme that Mr Clarke had been reported to be less enthusiastic about ID cards than his predecessors. ""Wouldn't this be a good opportunity for a new home secretary a new broom to sweep clean in this respect and why do we need this legislation in the first place?"" he asked. Earlier this week the Tories announced they would back the government's plans although Michael Howard was forced to deny the shadow cabinet was split over its decision.  They had decided to support the plans as the police said they would help fight terror crime and illegal immigration. Among those reported to have serious reservations over the strategy were senior shadow cabinet members David Davis Oliver Letwin and Tim Yeo. The chairman of the Bar Council Guy Mansfield QC has warned there is a real risk that people on the ""margins of society"" would be driven into the hands of extremists. ""What is going to happen to young Asian men when there has been a bomb gone off somewhere? They are going to be stopped. If they haven't [ID cards] they are going to be detained.""  The Home Office says people will pay Â£85 for a passport and ID card together or a undecided fee for a separate ID card. The first cards would be issued in 2008 and when he was introducing the bill Mr Blunkett suggested Parliament could decide in 2011 or 2012 whether to make it compulsory for everybody to own the cards although not to carry them. The new bill will also create new criminal offences on the possession of false identity documents. And there will be civil penalties including a fine of up to Â£1000 fine for people who fail to say they have moved house or changed other details and of up to Â£2500 for failing to sign up if the cards become compulsory. The scheme will be overseen by a new independent watchdog. ";;;
0,Smoke-free areas will save lives and improve Scotland's health First Minister Jack McConnell has insisted.  He told the Scottish Parliament on Wednesday that a ""comprehensive ban"" on smoking in public places would be introduced by the spring of 2006. Mr McConnell said the country's health rates were ""lamentable"" not least because of smoking. He said fines of up to Â£2500 would be levied on employers and licences would be removed for non-compliance. Earlier the Scottish Executive considered a range of options but agreed unanimously to introduce an all-out ban on smoking in public places. In a statement to parliament Mr McConnell said that the licensed trade would be asked to join an expert committee prior to the ban coming into force.  The health arguments far outweighed lingering public disquiet about a complete ban and claims by the licensed trade that jobs would be lost he told MSPs. He said there would be an international marketing campaign whereby ""tourists can enjoy smoke free environment and the sick man of Europe image becomes a thing of the past"". ""There are still national habits which hold us back - the time has come for this parliament to accelerate improvements in health"" he declared. ""Health rates are lamentable because of a lack of exercise drugs abuse excessive drinking and over-eating. ""They all make us one of the most unhealthy countries in Europe and too many smoke. ""It is clear that Scotland must not be held back by poor public health - the single biggest contribution devolved government can make is to reduce the toll of preventable death caused by smoking."" The legislation will be introduced as part of the Health Service (Miscellaneous Provisions) Bill which will be considered by parliament before Christmas. Main points of the plan:    - A comprehensive ban on smoking in all enclosed public places in Scotland   - The legislation will be enforced by environmental health and local licensing officers   - Licensees or employers who fail to enforce the law will face fines up to a maximum of Â£2500   - Licensees who persistently refuse to comply with the law will face the ultimate sanction of losing their liquor licence   - A system of issuing fixed penalty notices for those individuals who break the law will be examined   - Individuals who persistently break the law will face a maximum fine of Â£1000.     Mr McConnell claimed there was evidence that smoking bans had helped smokers to either give up quicker or smoke less. He said there had been falling cigarette sales of 13% in New York and 16% in Ireland. Mr McConnell added that there had been a near nine per cent rise in tax revenues from New York bars and restaurants and in Ireland only a one point three per cent volume sales fall where they were declining before the ban. The afternoon announcement following a cabinet meeting on Wednesday morning won broad support from opposition parties.  The Scottish National Party's Holyrood leader Nicola Sturgeon welcomed the move but added that the public should be consulted as the clock ticked towards the ban date. She said: ""The time has come for a ban on smoking in public places. ""There is evidence a ban can cut deaths from passive smoking and makes it easier for the 70% of smokers who desperately want to give up the habit. ""But we must also recognise that some people have concerns and reservations - there are people who are yet to be persuaded."" The Scottish Conservative Party leader David McLetchie questioned what would be exempted from the ban. He was keen to know if inmates in Scottish prisons would continue to be allowed to smoke. Mr McLetchie asked: ""Would it not be ironic and perhaps entirely typical of the first minister's brave new Scotland that the criminals can be smokers but the smokers will become criminals?"" The Scottish Green Party's health spokeswoman Eleanor Scott said she was pleased Scotland would be following the ""success stories of New York and Ireland"". She believed the majority of people in Scotland wanted to go out without having to breathe in harmful tobacco smoke. ";;;
0,Divorced parents seeking access to their children are often disadvantaged by the legal system MPs have said.  The Constitutional Affairs Select Committee said parents with custody could exploit delays in the system to stop former partners gaining access. Courts should be used as a last resort but where they are their orders should be enforced more rigorously MPs said. But they rejected the claim made by some campaign groups that there should be a legal presumption of equal access.  Currently the presumption is that the interests of the child are paramount. ""An arbitrary 'template' imposed on all families whatever the needs of the child would relegate the welfare of individual children to a secondary position"" the MPs said.  They said the law should be changed to require family courts specifically to take account of the importance of sustaining the relationship between the child and the non-resident parent in contested cases. This would ""reassert the rights of non-resident parents to contact with their children as well as the rights of children to contact with both their parents while maintaining sufficient flexibility to cope with issues of safety"" they said. Delays in court hearings and the inability to effectively enforce court orders allowed ""a new 'status quo' arrangement for the children to become established by default"" they said.  ""Although the courts rigorously avoid conscious bias there are considerable grounds for accepting that non-resident parents are frequently disadvantaged by the system as it is administered at present. ""Given the strong animosity between the parties which is common in contested family cases we find it hard to believe that tactical delay is not sometimes used to the advantage of resident parents."" Committee chairman Alan Beith said the five-month inquiry had been a ""complex and emotive"" one. ""At the moment far too many contact and residency cases are being dealt with by the courts when they could be better resolved through professional mediation and negotiation"" he said. ""This situation has to change. The court system should only be used as a last resort where mediation and negotiation have completely broken down or where issues of abuse or domestic violence need to be dealt with. ""This will help to reduce delays and improve the lives of many children across the country."" ";;;
0,The UK and US must realise they cannot prevent all terror attacks and should focus on making sure they are not nuclear strikes says a top academic.  Amitai Etzioni a key influence on New Labour thinking says the US emphasis on an ""Axis of Evil"" is misplaced. The priority should instead be on ""failing states"" including Russia and Pakistan who cannot properly control their nuclear material he argues. His report demands a major overhaul of world rules on nuclear technology.  Professor Etzioni was a senior adviser to President Carter's White House and is the guru behind communitarian ideas which influenced the development of Blairite Third Way politics. In a report for the Foreign Policy Centre think tank he says a nuclear terrorist attack is the main danger faced by many nations.  ""Attempts to defend against it by hardening domestic targets cannot work nor can one rely on pre-emption by taking the war to the terrorists before they attack"" he says. That means there is an urgent need to curb terrorists' access to nuclear arms and the materials used to make them. ""We must recognise that we will be unable to stop all attacks and thus ensure terrorists will not be able to strike with weapons of mass destruction"" Prof Etzioni continues.  He suggests so-called rogue states such as Iran and North Korea are less of a problem than ""failed and failing states"" which are more likely to be a source of nuclear materials. He names Russia as the ""failing state"" of gravest concern as it has an estimated 90% of all fissile material outside America. And he is also worried about Pakistan after one of its top nuclear scientists Abdul Qadeer Khan admitted leaking nuclear secrets. Prof Etzioni criticises the US for overlooking those reports suggesting it was done in return for Pakistani help in hunting Osama Bin Laden. ""This is like letting a serial killer go because he promised to catch some jay-walkers"" he says.    - Upgrading security at nuclear arms stores as a temporary measure   - Creating a new Global Safety Authority to tackle nuclear terrorism using the intelligence links established in the wake of 11 September - backed by the United Nations' authority   - Encouraging pressuring and using ""all available means"" to persuade countries to switch their highly-enriched uranium for less dangerous less-enriched uranium   - When possible taking fissile material away from failing states to safe havens where it can be blended down or converted   - Compelling ""failing and rogue states"" and eventually all states to destroy their nuclear bombs. ";;;
